edition_1,title_1,authors_1,imprint_place_1,imprint_year_1,imprint_publisher_1,edition_status_1,notes_1,edition_2,title_2,authors_2,imprint_place_2,imprint_year_2,imprint_publisher_2,edition_status_2,notes_2,osa,cos
bk0010497,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Saint-Brieuc,1788,Prudhomme,Unverified licenced edition,Edition not located in worldcat.,bk0010495,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Rouen,1788,Seyer,Unverified licenced edition,Edition not located in worldcat.,1,1
bk0010498,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,Edition not located in worldcat.,bk0010495,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Rouen,1788,Seyer,Unverified licenced edition,Edition not located in worldcat.,1,1
bk0010497,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Saint-Brieuc,1788,Prudhomme,Unverified licenced edition,Edition not located in worldcat.,bk0010496,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Saint-Brieuc,1788,Prudhomme,Unverified licenced edition,Edition not located in worldcat.,1,1
bk0010498,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,Edition not located in worldcat.,bk0010496,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Saint-Brieuc,1788,Prudhomme,Unverified licenced edition,Edition not located in worldcat.,1,1
bk0010498,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,Edition not located in worldcat.,bk0010497,Journée du chrétien sanctifiée par la prière,"Clément, Denis Xavier (Primary)",Saint-Brieuc,1788,Prudhomme,Unverified licenced edition,Edition not located in worldcat.,1,1
bk0010548,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010547,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Dôle,1788,Joly,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
bk0010549,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010547,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Dôle,1788,Joly,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
bk0010550,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010547,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Dôle,1788,Joly,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
bk0010549,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010548,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
bk0010550,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010548,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
bk0010550,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Toul,1788,Carrez [Carez],Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",bk0010549,Ange (l') conducteur dans la dévotion chrétienne,"Coret, Jacques (Primary)",Bruyères,1788,veuve Vivot,Unverified licenced edition,"Edition not located.  Superbook title after Dawson and 1781 Lille edition.  Dawson says that Coret wrote several variations on this title but that the layout of the permit register suggests that these entries are for the same work.  In fact, the precise content of editions of the 'Ange conducteur' [and variant titles] evolved considerably over time and between editions: for practical purposes all variants have been treated as part of the same superbook [work] as clearly they belong to the same intellectual project.",1,1
