agent_1	name_1	title_and_desig_1	notes_1	professions_1	author_of_1	addresses_1	agent_2	name_2	title_and_desig_2	notes_2	professions_2	author_of_2	addresses_2	osa	cos	identical
id008816	"Merigot, [all unidentified]"	M. / 	"records attributed to 'Merigot, [all unidentified]' could not be linked strongly to any particular member of the Merigot family. A consignment collected by Fournier more likely belonged to Merigot jeune (who received the majority of Merigot consignments) since another of his consignments was also signed for by Fournier, but evidence is insufficient for a certain attribution."	libraire			id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				0.814814815	0.9358192	
id009422	"Mercier, [all unidentified]"	M. / 					id008754	"Lefevre, [all unidentified]"	M. / 					0.814814815	0.935605576	
id008649	"Henrion, [all unidentified]"	M. / 					id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.934928879	
id008754	"Lefevre, [all unidentified]"	M. / 					id008474	Debure [all unidentified]	M. / 	It has been impossible to identify which Debure is intended by these confiscations.	libraire		PARIS	0.814814815	0.934513437	
id008724	"Laporte, [all unidentified]"	M. / 	"These entries probably relate to Antoine-Louis-Guillaume-Catherine Laporte, cadet, who according to CERL was the only Laporte trading in Paris at this time according to CERL. The run of entries linked to Laporte in the Confiscation registers begins in 1776, the year of his arrival from Toulouse (where he previously traded). However, as the me is common and there is also an unidentified J. La Porte in the registers, with a very different signature, a few ambiguous records have been attributed to 'Laporte, [all unidentified]' where signature and other evidence is lacking."				id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				0.814814815	0.933714519	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008508	Desenne [all unidentified]	Mr. / 	it has not been possible to determine which Desenne these confiscations refer to.				0.814814815	0.933624833	
id009422	"Mercier, [all unidentified]"	M. / 					id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.93346299	
id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				id008188	"Prevost, [all unidentified]"	 / 	"It has not been possible to positively identify the Prévost in the Babuty, Vve Garnier and Gueffier pere sale records. Probably one of the existing Prévosts in the database, and likely to be Prévost A./Ainé who was invited to Durand sale a couple of months later. Most of the invitees were the same at both sales. Reference to an invitation to 'et messieurs Guillaume et Prévost at the 1770 Gueffier pere stock sale has been assumed to refer to all Prévosts, but where non-specific, purchases have been recorded under this entry.  Due to context, has been assumed to be a Libraire. Confiscations notes: It has not been possible to positively identify which Prévost(s) are indicated in the records linked to this dealer."	libraire		PARIS	0.814814815	0.93313895	
id009803	"Paul, [all unidentified]"	 / 					id008671	"Jacquet, [all unidentified]"	M. / 	"The precise identity of this individual or individuals is unknown. First reference may relate to the former police agent Jacquet de Douai, who had run a libelliste network while responsible for policing the book trade, but he was in gaol from October 1781 to 1789, so unlikely to be related to the later reference."				0.814814815	0.931835613	
id008321	"Besson, [all unidentified]"	Mr. / 	Besson signature checked against Henry Besson and Jacob Besson. Jacob is a possible match but evidence is unclear.				id008188	"Prevost, [all unidentified]"	 / 	"It has not been possible to positively identify the Prévost in the Babuty, Vve Garnier and Gueffier pere sale records. Probably one of the existing Prévosts in the database, and likely to be Prévost A./Ainé who was invited to Durand sale a couple of months later. Most of the invitees were the same at both sales. Reference to an invitation to 'et messieurs Guillaume et Prévost at the 1770 Gueffier pere stock sale has been assumed to refer to all Prévosts, but where non-specific, purchases have been recorded under this entry.  Due to context, has been assumed to be a Libraire. Confiscations notes: It has not been possible to positively identify which Prévost(s) are indicated in the records linked to this dealer."	libraire		PARIS	0.814814815	0.931103901	
id008854	"Nyon, [all unidentified]"	M. / 	"Items attributed to Nyon [all unidentified] cannot be definitively linked to either 'Nyon jeune' or, via, 'Nyon ainé' to 'Saillant et Nyon' or to other Nyon's in trade, whether through evidence of signatures, agents collecting consignments, or ballot marques. The confiscation registers do not explicitly mention 'Nyon jeune' in any entry (though from shape of signatures, it is possible he signed consistently for Nyon aine's consignments). Agents collecting these unattributed consignments are different from those collecting for Saillant et Nyon or Nyon ainé."	libraire		PARIS	id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				0.814814815	0.930678041	
id008681	"Jombert, [all unidentified]"	M. / 	"It has been impossible to determine which of the Jombert brothers owned the books recorded in these confiscation records. However, as both worked closely together (and with Louis Cellot), and had premises just two doors apart at nos 112 and 116 rue Dauphine, they may effectively have been in partnership."	libraire		PARIS	id008545	"Dumont, [all unidentified]"	Mr. / 					0.814814815	0.929340341	
id009036	"Verrier, [all unidentified]"	M. / 	All Verriers may be same person; where signatures exist they closely resemble one another.				id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				0.814814815	0.92834442	
id008555	"Durival, [all unidentified]"	M. / 					id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.814814815	0.928013242	
id009576	"Ouvrier, [all unidentified]"	 / 	"Signature analysis suggests the two Ouvrier entries probably relate to different people, but this is not certain."				id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.814814815	0.928013242	
id008450	"Crepy, [all unidentified]"	M. / 	"possibly Jean-Baptiste Crepy, publisher, engraver and print-seller, as listed in CERL."				id008431	"Clément, [all unidentified]"	M. / 	"There is no evidence that the two confiscations linked to 'Clément, [all unidentified]' refer to the same person. Common me; years apart."				0.814814815	0.928013242	
id008555	"Durival, [all unidentified]"	M. / 					id008523	"Didot, [all unidentified]"	M. / 	It has been impossible to identify which Didot is intended by these confiscations.	imprimeur		PARIS	0.814814815	0.927886409	
id009576	"Ouvrier, [all unidentified]"	 / 	"Signature analysis suggests the two Ouvrier entries probably relate to different people, but this is not certain."				id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				0.814814815	0.927886409	
id008849	"Noel, [all unidentified]"	M. / 					id008681	"Jombert, [all unidentified]"	M. / 	"It has been impossible to determine which of the Jombert brothers owned the books recorded in these confiscation records. However, as both worked closely together (and with Louis Cellot), and had premises just two doors apart at nos 112 and 116 rue Dauphine, they may effectively have been in partnership."	libraire		PARIS	0.814814815	0.927884361	
id008660	"Hoüet, [all unidentified]"	Mr. / 					id008431	"Clément, [all unidentified]"	M. / 	"There is no evidence that the two confiscations linked to 'Clément, [all unidentified]' refer to the same person. Common me; years apart."				0.814814815	0.927373925	
id008431	"Clément, [all unidentified]"	M. / 	"There is no evidence that the two confiscations linked to 'Clément, [all unidentified]' refer to the same person. Common me; years apart."				id008257	Albert [all unidentified]	M. / 	"There is no evidence besides the coincidence of mes to indicate that the two confiscations linked to 'Albert' were for the same person, and they are widely dispersed in time."				0.814814815	0.92735814	
id008681	"Jombert, [all unidentified]"	M. / 	"It has been impossible to determine which of the Jombert brothers owned the books recorded in these confiscation records. However, as both worked closely together (and with Louis Cellot), and had premises just two doors apart at nos 112 and 116 rue Dauphine, they may effectively have been in partnership."	libraire		PARIS	id008431	"Clément, [all unidentified]"	M. / 	"There is no evidence that the two confiscations linked to 'Clément, [all unidentified]' refer to the same person. Common me; years apart."				0.814814815	0.92717265	
id008649	"Henrion, [all unidentified]"	M. / 					id008498	Desaint [all unidentified]	M. / 	It has been impossible to identify which Desaint is intended by these confiscations.				0.814814815	0.927105069	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008498	Desaint [all unidentified]	M. / 	It has been impossible to identify which Desaint is intended by these confiscations.				0.814814815	0.927105069	
id008519	"Deville, [all unidentified]"	Mr. / 					id008474	Debure [all unidentified]	M. / 	It has been impossible to identify which Debure is intended by these confiscations.	libraire		PARIS	0.814814815	0.926031046	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008321	"Besson, [all unidentified]"	Mr. / 	Besson signature checked against Henry Besson and Jacob Besson. Jacob is a possible match but evidence is unclear.				0.814814815	0.925984939	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008756	"Le Jay, [all unidentified]"	Mr. / 	Entry could relate to Le Jay pere or Le Jay fils.	libraire		PARIS	0.814814815	0.925984939	
id008649	"Henrion, [all unidentified]"	M. / 					id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				0.814814815	0.9258201	
id008754	"Lefevre, [all unidentified]"	M. / 					id008519	"Deville, [all unidentified]"	Mr. / 					0.814814815	0.925198702	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008519	"Deville, [all unidentified]"	Mr. / 					0.814814815	0.925198702	
