stn_abbreviated_title,edition,number_of_volumes,author_name,copies_ordered,date,full_book_title,darnton_record_id,client_name,client_code,total_number_of_volumes
Dissertation de Bilguer ou Inutilité d'amputation,12,1,"Tissot, Samuel Auguste André David",NA,1781-04-12,Dissertation sur l'inutilité de l'amputation des membres,NA,NA,cl1224,13
Amans républicains,8,2,"Bérenger, Jean-Pierre",NA,1783-03-29,Amans (les) républicains: ou Lettres de Nicias et Cynire.,NA,NA,cl0274,26
Histoire d'ecosse,12,4,"Robertson, William",NA,1785-01-14,"Histoire d'Ecosse sous les regnes de Marie Stuart et de Jacques VI, jusqu'à l'avénement de ce prince à la couronne d’Angleterre: avec un abrégé de l'histoire d'Ecosse dans les temps qui ont précédé ces époques, par M. Guillaume Robertson ...; traduite de l'anglois",NA,NA,cl0274,8
Histoire d'ecosse,12,4,"Suard, Jean-Baptiste-Antoine",NA,1785-01-14,"Histoire d'Ecosse sous les regnes de Marie Stuart et de Jacques VI, jusqu'à l'avénement de ce prince à la couronne d’Angleterre: avec un abrégé de l'histoire d'Ecosse dans les temps qui ont précédé ces époques, par M. Guillaume Robertson ...; traduite de l'anglois",NA,NA,cl0274,8
Histoire d'ecosse,12,4,"Besset de la Chapelle, N.-P.",NA,1785-01-14,"Histoire d'Ecosse sous les regnes de Marie Stuart et de Jacques VI, jusqu'à l'avénement de ce prince à la couronne d’Angleterre: avec un abrégé de l'histoire d'Ecosse dans les temps qui ont précédé ces époques, par M. Guillaume Robertson ...; traduite de l'anglois",NA,NA,cl0274,8
Manuel de Xepholius,8,1,"Wimpffen, Félix [de]",NA,1788-07-16,Manuel (le) de Xéfolius,NA,NA,cl0274,2
abrégé de l’histoire Ecclésiastique,8,2,"Turrettini, Jean Alphonse",NA,1772-10-03,"Abrégé de l'histoire ecclésiastique, depuis la naissance de Jésus-Christ jusqu'à l'an 1700",NA,NA,cl1224,4
Voyage d'un françois en Italie,NA,8,"La Lande, Jérôme [de]",NA,1773-08-09,"Voyage d'un François en Italie: fait dans les années 1765 et 1766: contenant l'histoire et les anecdotes les plus singulières de l'Italie et sa description: les moeurs, les usages, le gouvernement, le commerce, la littérature, les arts, l'histoire naturelle et les antiquités",NA,NA,cl0335,16
abrégé d'histoire universelle,NA,2,"Formey, Jean Henri Samuel",NA,1773-09-11,"Abrégé élémentaire de l'histoire universelle, depuis le commencement du monde jusques à présent, destiné à l'usage de la jeunesse, composé selon le plan de Mrs. La Croze et Formey, par Mr. M.D.B ",NA,NA,cl1266,8
abrégé d'histoire universelle,NA,2,"Mingard, Gabriel-Jean-Henri",NA,1773-09-11,"Abrégé élémentaire de l'histoire universelle, depuis le commencement du monde jusques à présent, destiné à l'usage de la jeunesse, composé selon le plan de Mrs. La Croze et Formey, par Mr. M.D.B ",NA,NA,cl1266,8
abrégé d'histoire universelle,NA,2,"Veyssière de Lacroze, Mathurin",NA,1773-09-11,"Abrégé élémentaire de l'histoire universelle, depuis le commencement du monde jusques à présent, destiné à l'usage de la jeunesse, composé selon le plan de Mrs. La Croze et Formey, par Mr. M.D.B ",NA,NA,cl1266,8
geographie elementaire,NA,1,"Ostervald, Frédéric-Samuel",NA,1774-04-30,Géographie élémentaire. Quatrième édition,NA,NA,cl1763,2
Culture des abeilles,8,1,"Duchet, François Xavier",NA,1774-04-30,Culture des abeilles,NA,NA,cl1468,6
Bible,2,2,[Bible],NA,1774-05-11,"Sainte Bible (la), qui contient le Vieux et le Nouveau Testament",NA,NA,cl1266,24
Vilhelmine,8,1,"Thümmel, Moritz August [von]",NA,1774-09-30,Vilhelmine: poème héroi-comique,NA,NA,cl0274,6
Vilhelmine,8,1,"Huber, Michel",NA,1774-09-30,Vilhelmine: poème héroi-comique,NA,NA,cl0274,6
confederation helvetique,8,2,"Watteville, Alexandre Louis [de]",NA,1774-10-18,"Histoire de la Confédération helvétique et abrégé chronologique de l'histoire de la nation jusqu'à l'année 1664, par Alexand. Louis de Watteville... 3e édition... augmentée... des trois derniers livres et des tables généalogiques",NA,NA,cl0353,4
vrai communiant,NA,1,"Superville, Daniel [de]",NA,1774-12-05,"Vrai (le) communiant, ou Traité de la Sainte Cène ",NA,NA,cl1468,50
Amans vertueux,8,2,Hélaine [abbé],NA,1775-02-06,"Amans (les) vertueux, ou Lettres d'une jeune dame écrites de la campagne à son amie de Londres",NA,NA,cl1514,4
Mémoire de Corse,12,2,"Jaussin, Louis-Armand",NA,1775-02-27,"Mémoires historiques, militaires et politiques sur les principaux évènemens arrivés dans l'isle & royaume de Corse, depuis le commencement de l'année 1738 jusques à la fin de l'année 1741: avec l'histoire naturelle de ce païs-là, & diverses remarques curieuses touchant l'origine des peuples qui l'habitent: le tout enrichi d'une carte nouvelle de l'Isle de Corse, & dédié à M. le Comte de Maillebois",NA,NA,cl0335,2
Institutions de philosophie,12,1,"Ferguson, Adam",NA,1775-03-20,Institutions de philosophie morale,NA,NA,cl0353,6
Institutions de philosophie,12,1,"Reverdil, Élie Salomon François",NA,1775-03-20,Institutions de philosophie morale,NA,NA,cl0353,6
Onanisme,12,1,"Tissot, Samuel Auguste André David",NA,1775-05-04,"Onanisme (l'), dissertation sur les maladies produites par la masturbation",NA,NA,cl1266,6
Art d'accoucher par Raulin,12,1,"Raulin, Joseph",NA,1775-05-06,"Instructions succinctes sur les accouchements en faveur des sages-femmes des provinces, faites par ordre du ministère, par M. Raulin",NA,NA,cl1514,2
Art d'accoucher par Raulin,12,1,"Raulin, Joseph",NA,1775-05-22,"Instructions succinctes sur les accouchements en faveur des sages-femmes des provinces, faites par ordre du ministère, par M. Raulin",NA,NA,cl1468,2
histoire de France,4,15,"Velly, Paul-François",NA,1775-05-31,"Histoire de France, depuis l'établissement de la monarchie jusqu'à Louis XIV, par M. l'abbé Velly",NA,NA,cl1224,2
questions,8,9,"Voltaire, François Marie Arouet",NA,1775-06-01,Questions sur l'Encyclopédie,NA,NA,cl0274,16
Contes de la Fontaine,8,2,"La Fontaine, Jean de",NA,1775-07-08,Contes et nouvelles en vers de M. de la Fontaine,NA,NA,cl0274,12
Principes de morale,NA,3,"Holbach, Paul Henri Dietrich [d']",NA,1775-08-10,"Systême social, ou Principes naturels de la morale et de la politique avec un examen de l'influence du gouvernement sur les moeurs",NA,NA,cl1514,18
Viaud,8,1,"Viaud, Pierre",NA,1776-01-06,"Naufrage et aventures de M. Pierre Viaud, natif de Bordeaux, capitaine de navire",NA,NA,cl1468,13
Oeuvres de Gesner,12,2,"Gessner, Salomon",NA,1776-02-13,Collection complète des oeuvres de M. Gessner,NA,NA,cl1224,10
Oeuvres de Gesner,12,2,"Huber, Michel",NA,1776-02-13,Collection complète des oeuvres de M. Gessner,NA,NA,cl1224,10
Nosologie de Sauvage,8,3,"Boissier de la Croix de Sauvages, François",NA,1776-04-09,"Nosologie méthodique... traduite du latin de M. Fr. Boissier de Sauvages... Ouvrage augmenté de quelques notes en forme de commentaire, par M. Nicolas",NA,NA,cl1514,6
Nosologie de Sauvage,8,3,"Nicolas, Jean",NA,1776-04-09,"Nosologie méthodique... traduite du latin de M. Fr. Boissier de Sauvages... Ouvrage augmenté de quelques notes en forme de commentaire, par M. Nicolas",NA,NA,cl1514,6
Elémens d'histoire générale,8,9,"Millot, Claude-François-Xavier",NA,1776-06-18,Elémens d'histoire générale,NA,NA,cl0274,36
Maitre en fait d'armes,NA,NA,NA,NA,1776-07-06,NA,NA,NA,cl0274,12
Vie de l'arrétin,NA,1,"Franco, Niccolò",NA,1776-09-28,"Histoire et vie de l'Arrétin, ou les Entretiens de Magdelon et de Julie",NA,NA,cl0288,12
Vie de l'arrétin,NA,1,"Aretino, Pietro",NA,1776-09-28,"Histoire et vie de l'Arrétin, ou les Entretiens de Magdelon et de Julie",NA,NA,cl0288,12
Chansons gaillardes,12,1,"Caylus, Anne Claude Philippe, comte de",NA,1777-01-07,Recueil des comédies et de quelques chansons gaillardes,NA,NA,cl0274,12
Chansons gaillardes,12,1,"Grandval, Charles-François Racot [de]",NA,1777-01-07,Recueil des comédies et de quelques chansons gaillardes,NA,NA,cl0274,12
Lusiade,8,1,"Camoëns, Louis",NA,1777-01-24,Lusiade (la) de Camoëns; trad. poétique avec des notes historiques et critiques par Mr. de La Harpe,NA,NA,cl1203,4
Lusiade,8,1,"La Harpe, Jean François [de]",NA,1777-01-24,Lusiade (la) de Camoëns; trad. poétique avec des notes historiques et critiques par Mr. de La Harpe,NA,NA,cl1203,4
Abrégé de Thaille,12,5,"Rollin, Charles",NA,1777-01-28,Abrégé de l'histoire ancienne,NA,NA,cl2067,20
Abrégé de Thaille,12,5,"Tailhé, Jacques",NA,1777-01-28,Abrégé de l'histoire ancienne,NA,NA,cl2067,20
Lettres philosophiques de Voltaire,NA,1,"Bussy-Rabutin, Roger [de]",NA,1777-02-25,"Lettre philosophique, par M. de V*** avec plusieurs pièces galantes et nouvelles de différents auteurs",NA,NA,cl1203,6
Lettres philosophiques de Voltaire,NA,1,"Piron, Alexis",NA,1777-02-25,"Lettre philosophique, par M. de V*** avec plusieurs pièces galantes et nouvelles de différents auteurs",NA,NA,cl1203,6
Lettres philosophiques de Voltaire,NA,1,"Voltaire, François Marie Arouet",NA,1777-02-25,"Lettre philosophique, par M. de V*** avec plusieurs pièces galantes et nouvelles de différents auteurs",NA,NA,cl1203,6
Jeanne d'arc,8,1,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",NA,1777-04-07,"Dissertation sur Jeanne d'Arc, vulgairement nommée la Pucelle d'Orléans",NA,NA,cl1514,3
Muses helvetiennes,8,1,"Seigneux de Correvon, Gabriel",NA,1777-06-03,"Muses (les) helvétiennes, ou Recueil de pièces fugitives de l'Helvetie, en vers et en prose",NA,NA,cl1203,2
Liturgie des protestants,NA,NA,NA,NA,1777-09-16,NA,NA,NA,cl1514,2
Supplément au dictionnaire de Bomare,8,1,"Vicat, Philippe Rodolphe",NA,1778-10-13,Supplément au Dictionnaire raisonné universel d'histoire naturelle de Mr. Valmont de Bomare: contenant des tables alphabétiques et systématiques,NA,NA,cl1514,3
Art de faire les garçons,12,1,"Procope-Couteaux, Michel",NA,1779-11-16,"Art (l') de faire des garçons... Par M***, Docteur en Médecine de l’Université de Montpellier",NA,NA,cl1514,2
Maladies des gens du monde,NA,1,"Tissot, Samuel Auguste André David",NA,1781-04-12,Essai sur les maladies des gens du monde,NA,NA,cl1224,13
Espion françois,12,2,"Goudar, Ange",NA,1785-01-14,"Espion (l') français à Londres, ou observations critiques sur l'Angleterre et sur les anglais, par M. le chevalier Goudard",NA,NA,cl0274,4
Oeuvres de le febre,4,2,"Le Fébvre, Simon",NA,1788-07-16,"Oeuvres complettes de M. Le Febvre, art d'attaquer et défendre les places, traité des mines &c",NA,NA,cl0274,4
liturgie,NA,NA,NA,NA,1772-10-03,NA,NA,NA,cl1224,1
Lettres de Bolingbroke à Pope,NA,1,"Bolingbroke, Henri Paulet de Saint-Jean [vicomte de]",NA,1773-08-09,"Lettre de Mylord Bolinbroke, servant d'introduction à ses Lettres philosophiques, à M. Pope",NA,NA,cl0335,5
Chef d’Oeuvre d’un Inconnu,8,2,"Saint-Hyacinthe, Thémiseul [de]",NA,1773-09-11,Chef (le) d'oeuvre d'un inconnu,NA,NA,cl1266,4
geographie historique,NA,2,"Ostervald, Frédéric-Samuel",NA,1774-04-30,"Cours abrégé de géographie historique, ancienne & moderne, et de sphère: par demandes & réponses. Quatrième édition, revue, corrigée et augmentée par l'auteur",NA,NA,cl1763,4
Conseils pour former une Bibliothêque,8,1,"Haller, Gottlieb Emanuel von",NA,1774-04-30,"Conseils pour former une bibliothèque historique de la Suisse, par M. Haller",NA,NA,cl1468,2
Description des arts,4,19,"Bertrand, Jean-Elie",NA,1774-05-11,"Descriptions des arts et métiers, faites ou approuvées par Messieurs de l'Académie royale des sciences de Paris",NA,NA,cl1266,2
voyage d'un françois en Italie,NA,8,"La Lande, Jérôme [de]",NA,1774-09-30,"Voyage d'un François en Italie: fait dans les années 1765 et 1766: contenant l'histoire et les anecdotes les plus singulières de l'Italie et sa description: les moeurs, les usages, le gouvernement, le commerce, la littérature, les arts, l'histoire naturelle et les antiquités",NA,NA,cl0274,32
histoire de Charles XII,NA,1,"Voltaire, François Marie Arouet",NA,1774-10-18,"Histoire de Charles XII, roi de Suède",NA,NA,cl0353,2
Vie des hommes et des femmes illustres,8,2,"San Severino, Giulio Roberto [di]",NA,1774-12-05,"Vies (les) des hommes et des femmes illustres d'Italie, depuis le rétablissement des sciences et des beaux arts",NA,NA,cl1468,2
Vie des hommes et des femmes illustres,8,2,"Açarq, Jean-Pierre [d']",NA,1774-12-05,"Vies (les) des hommes et des femmes illustres d'Italie, depuis le rétablissement des sciences et des beaux arts",NA,NA,cl1468,2
Avis au peuple,NA,2,"Tissot, Samuel Auguste André David",NA,1775-02-06,Avis au peuple sur sa santé,NA,NA,cl1514,2
Nourriture de l'ame,NA,1,"Ostervald, Jean-Rodolphe",NA,1775-02-27,Nourriture (la) de l'âme,NA,NA,cl0335,3
Recueil d'ariette,NA,NA,NA,NA,1775-03-20,NA,NA,NA,cl0353,2
Collection de Crébillon,NA,1,"Crébillon, Claude Prosper Jolyot de",NA,1775-05-04,Oeuvres de Crébillon fils,NA,NA,cl1266,1
Recherches sur les americains,8,2,"Pauw, Cornelius [de]",NA,1775-05-06,"Recherches philosophiques sur les Américains, ou Mémoires intéressants [sic] pour servir à l'histoire de l'espece humaine par Mr. de P***",NA,NA,cl1514,4
Art de se traiter soi même,NA,1,"Bourru, Edme-Claude",NA,1775-05-22,Art (l') de se traiter soi-même dans les maladies vénériennes,NA,NA,cl1468,2
Art de se traiter soi même,NA,1,"Le Prieur, Pierre-Alexandre",NA,1775-05-22,Art (l') de se traiter soi-même dans les maladies vénériennes,NA,NA,cl1468,2
mémoire sur le mouvement du sang,8,1,"Haller, Albrecht [von]",NA,1775-05-31,"Deux mémoires sur le mouvement du sang, et sur les effets de la saignée: fondés sur des expériences faites sur des animaux",NA,NA,cl1224,6
mémoire sur le mouvement du sang,8,1,"Tissot, Samuel Auguste André David",NA,1775-05-31,"Deux mémoires sur le mouvement du sang, et sur les effets de la saignée: fondés sur des expériences faites sur des animaux",NA,NA,cl1224,6
malheurs de l'Inconstance,8,2,"Dorat, Claude Joseph",NA,1775-06-01,"Malheurs (les) de l'inconstance, ou Lettres de la marquise de Syrcé et du comte de Mirbelle",NA,NA,cl0274,4
Vie de l'arrétin,NA,1,"Franco, Niccolò",NA,1775-07-08,"Histoire et vie de l'Arrétin, ou les Entretiens de Magdelon et de Julie",NA,NA,cl0274,25
Vie de l'arrétin,NA,1,"Aretino, Pietro",NA,1775-07-08,"Histoire et vie de l'Arrétin, ou les Entretiens de Magdelon et de Julie",NA,NA,cl0274,25
Voyage en sicile et à Malthe,8,2,"Brydone, Patrick",NA,1775-08-10,Voyage en Sicile et à Malthe,NA,NA,cl1514,12
Confidences d'une jolie femme,12,4,"Albert,",NA,1776-01-06,Confidences (les) d'une jolie femme,NA,NA,cl1468,52
Sacrifices de l'amour,NA,1,"Dorat, Claude Joseph",NA,1776-02-13,"Sacrifices (les) de l'amour, ou Lettres de la Vicomtesse de Senanges, et du chevalier de Versenai",NA,NA,cl1224,3
Avis au peuple,NA,2,"Tissot, Samuel Auguste André David",NA,1776-04-09,Avis au peuple sur sa santé,NA,NA,cl1514,24
Mémoires de Sternhein,NA,1,"La Roche, Sophie [von]",NA,1776-06-18,Mémoires de Mademoiselle de Sternheim,NA,NA,cl0274,6
Mémoires de Sternhein,NA,1,"Wieland, Christoph Martin",NA,1776-06-18,Mémoires de Mademoiselle de Sternheim,NA,NA,cl0274,6
Richardet poeme,12,2,"Forteguerri,Niccolò",NA,1776-07-06,"Richardet, poème",NA,NA,cl0274,18
Richardet poeme,12,2,"Duperrier-Dumouriez, Anne-François ",NA,1776-07-06,"Richardet, poème",NA,NA,cl0274,18
Vie des capucins,NA,NA,NA,NA,1776-09-28,NA,NA,NA,cl0288,12
Mémoires sur la Grand Bretagne,8,2,"Dalrymple, John",NA,1777-01-24,"Mémoires de la Grande-Bretagne et de l'Irlande, depuis la dissolution du dernier parlement de Charles II. jusqu'a la bataille navale de la Hogue, John Dalrymple; trad. de l'anglois du Chevalier Jean d'Alrymple, sur la seconde édition ",NA,NA,cl1203,4
Alphred le grand,8,1,"Haller, Albrecht [von]",NA,1777-01-28,"Alfred, Roi des Anglo-Saxons... Traduit de l’Allemand (par C. P.)",NA,NA,cl2067,1
Relation des alps,12,1,"Deluc, André",NA,1777-02-25,Relation de différents voyages dans les Alpes de Faucigny,NA,NA,cl1203,2
Relation des alps,12,1,"Dentand, Jean",NA,1777-02-25,Relation de différents voyages dans les Alpes de Faucigny,NA,NA,cl1203,2
Incas,12,2,"Marmontel, Jean-François",NA,1777-04-07,"Incas (les), ou la destruction de l'empire du Pérou  ",NA,NA,cl1514,50
Magasin des enfans,8,1,"Le Prince de Beaumont, Marie",NA,1777-06-03,[Magasin des enfans],NA,NA,cl1203,12
Malheurs de l'Inconstance,8,2,"Dorat, Claude Joseph",NA,1777-09-16,"Malheurs (les) de l'inconstance, ou Lettres de la marquise de Syrcé et du comte de Mirbelle",NA,NA,cl1514,8
Effets des passions,NA,NA,NA,NA,1778-10-13,NA,NA,NA,cl1514,3
Lecture pour les enfans,NA,1,"Berquin, Arnaud",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Fénelon, François de Salignac de La Mothe",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Gessner, Salomon",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"La Fontaine, Jean de",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Marmontel, Jean-François",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Montesquieu, Charles Louis de Secondat",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Saint-Lambert, Jean-François [de]",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Voltaire, François Marie Arouet",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,"Le Monnier, Guillaume-Antoine [abbé]",NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
Lecture pour les enfans,NA,1,Garnier,NA,1779-11-16,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,NA,cl1514,4
