ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code
NA,Reglemens du Conseil,NA,,,nbk0018258
NA,Instructions sur les procès verbaux de saisie pour le tabac du 9 mars 1731,Fermiers généraux des fermes royales unies,,,nbk0018259
NA,"Privileges (les) des Suisses, ensemble Ceux accordés aux Villes Impériales & Anséatiques, & aux Habitans de Genefe, Résidens en France: Avec Des Observations sur la Justice des Suisses, fondées sur les principes du Droit Public","Vogel, F. Adam",,,nbk0018260
NA,"Edits, ordonnances, arre?ts et re?glemens sur le faict des mines et minie?res de France",NA,,,nbk0018261
NA,Principes de la Coutume de Paris de Langlois,NA,,,nbk0018262
NA,Proces verbal des ordonnances,NA,,,nbk0018263
NA,Histoire de France du President Henault,"Hénault, Charles Jean François",,n.pl.,nbk0018264
NA,Supplément à l'Histoire de France du President Henault,"Hénault, Charles Jean François",,n.pl.,nbk0018265
NA,Supplément à l'Histoire de France du President Henault,"Hénault, Charles Jean François",,n.pl.,nbk0018266
NA,Memoire du Marechal de Tourville,"Tourville, Anne-Hilarion de Cotentin comte de",,,nbk0018267
NA,Ame des bêtes,NA,,,nbk0018268
NA,Commerce (le) de la Hollande,"Accarias de Sérionne, Jacques",,,nbk0018269
NA,Boileau [unidentified work],"Boileau, Nicholas",,,nbk0018270
NA,[Sermons Nouveaux],NA,,,nbk0018271
NA,Dona Olimpia,NA,,,nbk0018272
NA,Voyage de Montaigne,"Montaigne, Michel Eyquem",,,nbk0018273
NA,Voyage de Montaigne,"Montaigne, Michel Eyquem",,,nbk0018274
NA,Voyage de Montaigne,"Montaigne, Michel Eyquem",,,nbk0018275
NA,Histoire de François Wills ou Triomphe de la bienfaisance,"Goldsmith, Oliver",,,nbk0018276
NA,Histoire de François Wills ou Triomphe de la bienfaisance,"Murphy, Arthur",,,nbk0018276
NA,Essai sur l'Inde de Solanges,NA,,,nbk0018277
NA,[Sermons Nouveaux],NA,,,nbk0018278
NA,"Nouvel abre?ge? de l'histoire de France, a? l'usage des jeunes gens","Espinassy, Adelaide d'",1766-1771,Paris,nbk0018279
NA,Histoire d'Espagne,NA,,,nbk0018280
NA,Histoire du paraguay,NA,,,nbk0018281
NA,Horace de Poincinet,Horace,,,nbk0018282
NA,Hero et Leandre,NA,,,nbk0018283
NA,Chef d'oeuvres (les) de M. Sauvages,NA,1770,Lausanne; Lyon,nbk0018284
NA,Voyage à la Louisiane,NA,,,nbk0018285
NA,sauvage (le) de Taïti aux Franc?ais; avec un Envoi au philosophe ami des sauvages,"La Dixmerie, Nicolas Bricaire [de]",1770,Londres; Paris,nbk0018286
NA,Tableau historique des révolutions de la littérature ancienne et moderne,"Denina, Carlo",,,nbk0018287
NA,nouvelle (la) philosophie refutee par elle-même,"Gasquet, Hyacinthe de",,,nbk0018288
NA,Histoire de Mahomet,NA,,,nbk0018289
NA,"Traité de la paresse, ou, l'art de bien employer le temps","Courtin, Antoine de",,,nbk0018290
NA,Tableau du globe,NA,,,nbk0018291
NA,Sermons de Collet,NA,,,nbk0018292
NA,"Journée de l'Amour, ou Heures de Cythère",NA,1776,Gnide,nbk0018293
NA,Voyage en Sicile et à Malthe,"Brydone, Patrick",,,nbk0018294
NA,Manuel elementaire d'education,"Brechter, Johann Jacob",1774,Berlin,nbk0018295
NA,Bibliothèque grammaticale abregée,"Changeux, Pierre-Nicolas",1773,Paris,nbk0018296
NA,Voyages et aventures d'une princesse babylonienne pour servir de suite a? ceux de Scarmentado,"Voltaire, François Marie Arouet",1768,n.pl.,nbk0018297
NA,Manuel de phisique,NA,,,nbk0018298
NA,Maniere de cultiver la vigne,NA,,,nbk0018299
NA,"héros (les) français, ou, le siége de Saint-Jean-de-Lone","Ussieux, Louis d'",1774,Amsterdam; Paris,nbk0018300
NA,"Histoire des Celtes, et particulierement des Gaulois et des Germains, depuis le tems fabuleux, jusqu'à la Prise de Rome par les Gaulois","Pelloutier, Simon",,,nbk0018301
NA,Histoire de Gil Blas de Santillane,"Lesage, Alain René",1771,Paris,nbk0018302
NA,Sermons de Girardeau,NA,,,nbk0018303
NA,Code (le) du citoyen,NA,,,nbk0018304
NA,Education (l') de l'amour,"Desboulmiers, Jean Auguste Jullien",1770,Amsterdam; Paris,nbk0018305
NA,Ecole (l') des maris,"Molière, Jean-Baptiste Poquelin",,,nbk0018306
NA,"Homme (l') sauvage, histoire traduite de... par M. Mercier","Pfeil, Johann Gottlob Benjamin",,,nbk0018307
NA,Naufrage et avantures de Pierre Viaud,"Viaud, Pierre",,n.pl.,nbk0018308
NA,Brouette (la) de vinaigrier,"Mercier, Louis-Sébastien",,,nbk0018310
NA,Italiens (les),"Baretti, Giuseppe Marc Antonio",,,nbk0018311
NA,Mille (les) et un quart-d'heure,"Gueullette, Thomas Simon",,n.pl.,nbk0018313
NA,Proverbes dramatiques,"Carmontelle, Louis Carrogis [de]",,,nbk0018314
NA,Roman comique de Scarron,"Scarron, Paul",,n.pl.,nbk0018315
NA,[Legnard],NA,,,nbk0018316
NA,"Géographe (le) manuel, contenant la description de tous les pays du monde ... leurs villes capitales, avec leurs distances de Paris, & les routes qui y menent ... les changes & les monnoies des principales places de l'Europe ... la maniere de tenir les écritures de chaque nation; la reduction de toutes les especes au pied courant de France","Expilly, Jean-Joseph",,,nbk0018317
NA,[Hamilton],NA,,,nbk0018318
NA,"Nouveau Dictionnaire historique, ou histoire abrégée de tous les hommes qui se sont fait un nom par des talents, des vertus, des forfaits, des erreurs, etc.","Chaudon, Louis Mayeul",,n.pl.,nbk0018319
NA,"Egaremens (les) du coeur et de l'esprit, ou Mémoires de Mr de Meilcour","Crébillon, Claude Prosper Jolyot de",,,nbk0018320
NA,Oeuvres de Colardeau,"Colardeau, Charles Pierre",,n.pl.,nbk0018321
NA,Oeuvres de Colardeau,"Colardeau, Charles Pierre",,n.pl.,nbk0018322
NA,"Imitation (l') de Jesus Christ, traduite et paraphrase?e en vers franc?ois",Thomas à Kempis,,,nbk0018323
NA,Lettres et Romans de Boursault,"Boursault, Edme",,,nbk0018324
NA,Mémoires Du Marquis De Solanges,"Desboulmiers, Jean Auguste Jullien",,,nbk0018325
NA,Gazette des tribunaux,NA,,Paris,nbk0018326
NA,[Variétés litteraires],NA,,,nbk0018327
NA,"Odyssée d'Homere, traduite en vers, avec des remarques",Homer,,,nbk0018328
NA,Histoire de la ville de La Rochelle et du pays d'Aulnis,"Arcere, Louis-Etienne",1756-1757,La Rochelle; Paris,nbk0018329
NA,[Monarchie françoise],NA,,,nbk0018330
NA,Oeuvres de la farre,"La Fare, Charles-Auguste [Mis de]",,,nbk0018331
NA,Poesies de Desmarest,NA,,,nbk0018332
NA,Vie (la) de la duchesse de la Valiere,"Bussy-Rabutin, Roger [de]",,,nbk0018333
NA,Fables et contes de Rivery,"Boulenger de Rivery, Claude-François-Félix",1754,Paris,nbk0018334
NA,"Parfait (le) cocher, ou l'Art d'entretenir et conduire un équipage en ville et en campagne","Nevers, Philippe-Julien Mancini-Mazarini",,n.pl.,nbk0018335
NA,[Magasin des pauvres],"Le Prince de Beaumont, Marie",,n.pl.,nbk0018336
NA,"Gou?t (le) de bien des gens, ou Recueil de contes moraux",NA,,,nbk0018337
NA,pavillon (le),NA,,,nbk0018338
NA,Traité de la Goute,NA,,,nbk0018339
NA,Méthode du Mason,NA,,,nbk0018340
NA,Morale d'Epictete,NA,,,nbk0018341
NA,Peinture des moeurs du siecle,"Delacroix, Jacques-Vincent",1777,Amsterdam; Paris,nbk0018342
NA,Navigation des Anciens,NA,,,nbk0018343
NA,Histoire d'Emilie Montague,"Brooke, Frances Moore",,n.pl.,nbk0018344
NA,[Hamilton],NA,,,nbk0018345
NA,Destouches [unidentified work],"Destouches, Philippe Néricault",,,nbk0018346
NA,Gradus ad Parnassum,Chastillon,,,nbk0018347
NA,Mesanguy [unidentified work],"Mésenguy, François Philippe",,,nbk0018348
NA,Traité de l'abus et du vrai sujet des appellations qualifiées du nom d'abus,"Fevret, Charles",,,nbk0018349
NA,Code Carolin,NA,,,nbk0018350
NA,Triomphe de l'amour,NA,,,nbk0018351
NA,Richesses (les) de la Hollande,"Accarias de Sérionne, Jacques",,,nbk0018352
NA,Nature du tonnerre,NA,,,nbk0018353
NA,Histoire universelle depuis le commencement du monde,"Psalmanazar, George",,,nbk0018354
NA,Supplement au dictionnaire historique,NA,,,nbk0018355
NA,Traité des nerfs,NA,,,nbk0018356
NA,Faux ami (le) drame,"Mercier, Louis-Sébastien",,,nbk0018357
NA,"Sens (les), poeme en cinq parties","Du Rozoi, Barnabé Farmian",,,nbk0018358
NA,Malheurs (les) de l'amour,NA,,,nbk0018359
NA,"Lettres d'Elisabeth Sophie de Vallière à Louise Hortence de Canteleu, son amie","Riccoboni, Marie-Jeanne Laboras de Mézières",,,nbk0018360
NA,Théatre de campagne,NA,,,nbk0018361
NA,Nouveaux Voyages aux Indes Occidentales,"Bossu, Jean-Bernard",,,nbk0018362
NA,Oeuvres dramatiques de M. Mercier,"Mercier, Louis-Sébastien",,,nbk0018363
NA,Oeuvres dramatiques de M. Mercier,"Mercier, Louis-Sébastien",,,nbk0018364
NA,Les promenades de M. Frankly : publiées par sa soeur,"Bonhote, Elizabeth",1773,Paris,nbk0018365
NA,Tableau philosophique de l'esprit de M. de Voltaire,"Sabatier de Castres, Antoine",,n.pl.,nbk0018366
NA,Tableau philosophique de l'esprit de M. de Voltaire,"Sabatier de Castres, Antoine",,n.pl.,nbk0018367
NA,"The?atre Du Prince Cle?nersow, Russe","Carmontelle, Louis Carrogis [de]",1771,Paris,nbk0018368
NA,Méditations d'Hervey,"Hervey, James",1771,Paris,nbk0018369
NA,Méditations d'Hervey,"Hervey, James",1771,Paris,nbk0018370
NA,Nuits (les) d'Young,"Young, Edward",,Paris,nbk0018371
NA,Nuits (les) d'Young,"Young, Edward",,Paris,nbk0018372
NA,Nuits (les) d'Young [italien et françois],"Young, Edward",,n.pl.,nbk0018373
NA,Oeuvres diverses du D. Young,"Young, Edward",,,nbk0018374
NA,Oeuvres complettes du D. Young,"Young, Edward",,,nbk0018375
NA,Oeuvres de Romagnesy,"Romagnesi, Jean-Antoine",,,nbk0018376
NA,Oeuvres de la Louquetiere,NA,,,nbk0018377
NA,Oeuvres de Marin,NA,,,nbk0018378
NA,Oeuvres de [Lunsoy],NA,,,nbk0018379
NA,Panégyrique de Saint Louis,"Seguy, Joseph",,,nbk0018380
NA,"Nouvelle Bibliotheque de campagne, ou choix d'episodes interessants",NA,1769-1773,Amsterdam; Paris,nbk0018381
NA,Campagne de Condé,NA,,,nbk0018382
NA,Systeme de philosophie,NA,,,nbk0018383
NA,Amours (les) vertueux,NA,,,nbk0018384
NA,"Anciennes loix des François, conservées dans les coutumes angloises","Houard, David",,,nbk0018385
NA,Art (l') de se traiter soi-même dans les maladies vénériennes,"Bourru, Edme-Claude",,n.pl.,nbk0018386
NA,"Bienfaits (les) du sommeil, ou les Quatre re?ves accomplis","Imbert, Barthélemy",1776,Paris,nbk0018387
NA,Des causes et de remèdes de l'amour considéré comme maladie,NA,1773,Londres; Paris,nbk0018388
NA,"Conservation (de la) des enfans, ou les moyens de les fortifier: de les préserver et guérir des maladies ... jusqu'à l'âge de puberté","Raulin, Joseph",,,nbk0018389
NA,"Dictionnaire analytique, historique, etymologique, critique et interpre?tatif de la coutume de Normandie","Houard, David",,,nbk0018390
NA,"Chefs-d'Oeuvres dramatiques de Marmontel, ou recueil des meilleures pièces du théatre françois","Marmontel, Jean-François",1773,Paris,nbk0018391
NA,Comédies de Marmontel,NA,,,nbk0018392
NA,"Lucile, comédie en un acte mêlée d'ariette","Marmontel, Jean-François",,,nbk0018393
NA,"Silvain: comédie en un acte, mêlée d'ariettes","Marmontel, Jean-François",,,nbk0018394
NA,Cent (les) nouvelles nouvelles,"Gomez, Madame de",,n.pl.,nbk0018395
NA,"Code de Médécine militaire, pour le service de Terre","Colombier, Jean",1772,Paris,nbk0018396
NA,Commentaire sur les oeuvres de Jean Racine,"Luneau de Boisjermain, Pierre Jospeh",1768,Paris,nbk0018397
NA,Contes (les) moraux de Marmontel [Planches gravées],"Marmontel, Jean-François",,,nbk0018398
NA,Cérémonies et coutumes du peuple du monde,"Contant d'Orville, André-Guillaume",,,nbk0018399
NA,Cours d'histoire universelle. Petits élémens,"Luneau de Boisjermain, Pierre-Joseph-François",,n.pl.,nbk0018400
NA,Époques élémentaires principales d'histoire universelle suivant la Chronologie vulgaire,Mahaux,,,nbk0018401
NA,"Dictionnaire classique de géographie ancienne pour l'intelligence des auteurs anciens, servant d'introduction à celui de la géographie moderne de Laurent Echard","Ayrolles, Bertrant d'",1768,Paris,nbk0018402
NA,"Dictionnaire géographique, historique et critique","La Martinière, Antoine Augustin Bruzen [de]",,,nbk0018403
NA,"Abrégé du ""Dictionnaire universel françois et latin"", vulgairement appelé ""Dictionnaire de Trevoux""",NA,1743,,nbk0018404
NA,"Abrégé du ""Dictionnaire universel françois et latin"", vulgairement appelé ""Dictionnaire de Trevoux""",NA,,,nbk0018405
NA,Dictionnaire minéralogique et hydrologique de la France [Tome 4],"Buc'hoz, Pierre-Joseph",1772-1776,Paris,nbk0018406
NA,"Petit dictionnaire (le) du tems, pour l'intelligence des nouvelles de la guerre",L'Admiral,,,nbk0018407
NA,Dictionnaire du tems [Supplément],NA,,,nbk0018408
NA,Dictionnaire d'histoire naturelle,"Valmont de Bomare, Jacques Christophe",,,nbk0018409
NA,Dictionnaire des Gens du monde,"Sticotti, Antoine-Fabio",,,nbk0018410
NA,[Moeurs (les)],NA,,n.pl.,nbk0018411
NA,"Dictionnaire Des Notions Primitives, Ou Abrégé Raisonné Et Universel des Elémens de toutes les Connoissances Humaines",Puget de Saint-Pierre,,,nbk0018412
NA,"Dictionnaire raisonné universel des plantes, arbres et arbustes de la France","Buc'hoz, Pierre-Joseph",,n.pl.,nbk0018413
NA,Dictionnaire veterinaire,"Buc'hoz, Pierre-Joseph",,,nbk0018414
NA,Droit Commun de la France,NA,,,nbk0018415
NA,Droits des trois puissances allie?es sur plusieurs provinces de la re?publique de Pologne,"Lindsey, Theophilus",1774,London,nbk0018416
NA,"Essai sur l'art de la teinture, et sur les moyens de la perfectionner",Lepileur d'Apligny,,,nbk0018417
NA,Essai général de tactique précédé d'un discours sur l'état actuel de la politique et la science militaire en Europe,"Guibert, Jacques Antoine Hippolyte [de]",,n.pl.,nbk0018418
NA,Essai sur l'amitié patriotique,NA,,,nbk0018419
NA,"Essais historiques sur l'Inde, précédés d'un Journal de voyages et d'une description géographique de la côte de Coromandel, par M. de La Flotte",La Flotte [de],,,nbk0018420
NA,Epoques les plus interessantes de l'histoire de France,Viard (fils),,,nbk0018421
NA,"Esprit de Marivaux, ou Analectes de ses ouvrages, précédés de la Vie historique de l'auteur","Lesbros de la Versane, Louis",,,nbk0018422
NA,"Esprit de Marivaux, ou Analectes de ses ouvrages, précédés de la Vie historique de l'auteur","Lesbros de la Versane, Louis",,,nbk0018423
NA,Esprit des Poesies,"Motte, Antoine Houdart de la",,,nbk0018424
NA,"Les erreurs de l'amour propre, ou Mémoires de Mylord D****","Cleland, John",1776,Londres; Paris,nbk0018425
NA,Histoire générale et particulière de la Grèce... par M. Cousin-Despréaux,"Cousin-Despréaux, Louis",,,nbk0018426
NA,"guide (le) du fermier: ou Instructions pour élever, nourrir, acheter & vendre les bêtes à cornes, les brebis, les moutons, les agneaux et les cochons","Young, Arthur",,,nbk0018427
NA,Guide ou manuel dans le traitement des maladies les plus graves et les plus fre?quentes,NA,1777,Paris,nbk0018428
NA,Géographie ancienne abrégée,"Anville, Jean Baptiste Bourguignon d'",,,nbk0018429
NA,Fastes (les) de la Grande-Bretagne,"Contant d'Orville, André-Guillaume",,,nbk0018430
NA,Fabulae Selecii fontaini Gallicis et Latinis versibus,"La Fontaine, Jean de",,n.pl.,nbk0018431
NA,Etrennes à la postérité ou le calendrier historique et généalogique de toutes les maisons souveraines,NA,,,nbk0018432
NA,"Description de l'Arabie d'après les observations et recherches faites dans le pays même, par M. Niebuhr","Niebuhr, Carsten",1779,Paris,nbk0018433
NA,Décaméron (le) françois,"Ussieux, Louis [d']",1772-1775,Paris,nbk0018434
NA,Nouvelles françoises,"Ussieux, Louis d'",1775-1779,Paris,nbk0018435
NA,Histoire generale de la Marine,"Torchet de Boismêlé, Jean-Baptiste",1744-1758,Paris,nbk0018436
NA,Histoire de l'élecricité,"Priestley, Joseph",1771,Paris,nbk0018437
NA,Impostures de l'histoire par le Père Griffet,NA,,,nbk0018438
NA,Institutions Geographiques,"Robert de Vaugondy, Didier",,,nbk0018439
NA,Journal de Pierre le Grand,"Peter II, Tsar of Russia",,London,nbk0018440
NA,Italiens (les),"Baretti, Giuseppe Marc Antonio",,,nbk0018441
NA,"Lettres edifiantes, ecrites des missions étrangeres par quelques missionnaires de la compagnie de Jesus",NA,,,nbk0018442
NA,Histoire General d'Allemagne par M. de Marigny,NA,,,nbk0018443
NA,Oeuvres de Palissot,"Palissot de Montenoy, Charles",1777-1779,Liege,nbk0018444
NA,Oeuvres de Palissot,"Palissot de Montenoy, Charles",1777-1779,Liege,nbk0018445
NA,Oeuvres de Palissot,"Palissot de Montenoy, Charles",,,nbk0018446
NA,"Lettres provinciales, ou Examen impartial de l'origine, de la constitution, et des révolutions de la monarchie franc?oise","Bouquet, Pierre",1772,La Haye; Paris,nbk0018447
NA,Louiseide ou le heros chretien,Lejeune,,,nbk0018448
NA,"Histoire universelle du règne végétal, ou Nouveau dictionnaire physique et oeconomique, de toutes les plantes qui croissent sur la surface du globe","Buchoz, Pierre-Joseph",,Paris,nbk0018449
NA,"Histoire universelle du règne végétal, ou Nouveau dictionnaire physique et oeconomique, de toutes les plantes qui croissent sur la surface du globe","Buchoz, Pierre-Joseph",,Paris,nbk0018450
NA,Melanges de litterature d'un Centenaire,NA,1769,,nbk0018451
NA,Memoires sur différentes parties des sciences et arts,"Guettard, Jean-Etienne",,,nbk0018452
NA,Mémoires de l'Académie de Berlin,"Formey, Jean Henri Samuel",1772-1775,,nbk0018453
NA,Métamorphoses (les) de la religieuse,"Laboureys, Mme de",,,nbk0018454
NA,"Mimographe (La), ou, Idées d'une Honnète-Femme pour la réformation du Théâtre National","Restif de la Bretonne, Nicolas-Edmé",,,nbk0018455
NA,Notice de l'Ecriture Sainte,"Colome, Jean-Baptiste-Sébastie",,,nbk0018456
NA,Nouvelles Espagnoles,"Ussieux, Louis d'",,,nbk0018457
NA,"Odyssée d'Homere, traduite en vers, avec des remarques",Homer,,,nbk0018458
NA,Oeuvres de Vergier,"Vergier, Jacques",,,nbk0018459
NA,Oeuvres du Roi de Prusse,"Frederick II, King of Prussia",,,nbk0018460
NA,Pharsale de Lucain,"Lucanus, Marcus Annaeus",,,nbk0018461
NA,Portefeuille amusant,"Beaurieu, Gaspard Guillard de",,,nbk0018462
NA,Principes elementaires de la tactique,Le Roy de Bosroger,,,nbk0018463
NA,"Sages (les) du siècle, ou la raison en délire",NA,,,nbk0018464
NA,"Soupirs (les) du Cloitre, ou, Le triomphe du fanatisme","Guimond de La Touche, Claude",,,nbk0018465
NA,Traité des bénéfices Ecclesiastiques,"Gohard, Pierre",,,nbk0018466
NA,Traite? sur les coutumes anglo-normandes,"Houard, David",1776,Paris; Rouen,nbk0018467
NA,Suplément au manuel de l'arpenteur,"Ginet, Nicolas",1775,Paris,nbk0018468
NA,"Tableau historique, généalogique et chronologique des trois cours souveraines de France","Bouquet, Pierre",1772,La Haye; Paris,nbk0018469
NA,"Vrais (les) principes de la lecture, de l'orthographe et de la prononciation franc?aises de feu Viard, revus et augmente?s par M. Luneau de Boisjermain","Viard, Nicolas-André",,,nbk0018470
NA,"Voyage de France, d'Espagne, de Portugal, et d'Italie",Silhouette,,,nbk0018471
NA,Traité des substances alchymiques avec un dictionnaire des termes d'alchymie [manuscrit],NA,,,nbk0018472
NA,Histoire de la ville de Toulouse,"Raynal, Jean",1759,Toulouse,nbk0018473
NA,Panégyrique de Saint Louis,NA,,,nbk0018474
NA,Vie des pères,NA,,,nbk0018475
NA,De l'Imitation de Jesus-Christ,Thomas à Kempis,,,nbk0018476
NA,Bibliothèque générale des écrivains de l'Ordre de Saint Benoit,NA,1778-1779,Bouillon,nbk0018477
NA,Paroles tirées du Nouveau Testament,NA,,,nbk0018478
NA,Prieres du Matin et du Soir,NA,,,nbk0018479
NA,Eloge du Maréchal de Catinat,NA,,,nbk0018480
NA,Pensées sur la religion et l'eglise,NA,,,nbk0018481
NA,Entretiens Catholiques,NA,,,nbk0018482
NA,Plan de la religion,NA,,,nbk0018483
NA,Journées (les) amusantes,"Gomez, Madeleine-Angélique Poisson Gabriel [de]",,,nbk0018484
NA,Négociations à la cour de Rome,"Arnauld, Henri",1748,,nbk0018485
NA,Memoire de la couronne de France,NA,,,nbk0018486
