,ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code,cluster,confidence
13128,,Adversaria anatomica,"Tarin, Pierre",1750,Paris,nbk0019014,,
13129,,[de merementis artis medica],,,,nbk0019015,,
13130,,Moyens du Salut,,,,nbk0019016,1490.0,0.0021736640483140945
13131,,[Formules de Gobius],"Gaubius, Hieronimys David",,,nbk0019017,,
13132,,Sermo academicus alter de regimine mentis quod medicorum est,"Gaubius, Hieronimys David",,,nbk0019018,131.0,0.7097417116165161
13133,,Sermo academicus alter de regimine mentis quod medicorum est,"Gaubius, Hieronimys David",,,nbk0019019,131.0,0.7097417116165161
13134,,Tractatus de febribus,"Fizes, Antoine",,,nbk0019020,132.0,0.014015681110322475
13135,,Tractatus de morbis capitis,,,,nbk0019021,,
13136,,Ballonii opera,"Baillon, Guillaume",,,nbk0019022,,
13137,,Lettres sur divers sujets de morale et de piété,"Duguet, Jacques Joseph",,,nbk0019023,133.0,0.7097417116165161
13138,,Lettres sur divers sujets de morale et de piété,"Duguet, Jacques Joseph",,,nbk0019024,133.0,0.7097417116165161
13139,,Richardi Mortoni Opera Medica,"Morton, Richard",,,nbk0019025,,
13140,,Lateralis operationis historia,"Douglas, James",,,nbk0019026,,
13141,,Lateralis operationis historia [appendix],"Douglas, James",,,nbk0019027,,
13142,,De vasis nervorum,"Doerffler, Johann Friedrich",,,nbk0019028,,
13143,,Interpretationes et enarrationes in magni Hippocratis coacas praenotiones,"Duretus, Ludovicus",,,nbk0019029,,
13144,,Essai sur l'histoire naturelle de la Mer Adriatique,"Donati, Vitaliano",,,nbk0019030,,
13145,,Ars obstetricandi,"Deventer, Henry de",,,nbk0019031,,
13146,,De aure humana tractatus,"Valsalva, Antonius Maria",,,nbk0019032,,
13147,,[Digneri] De Dissenteria,,,,nbk0019033,,
13148,,[Haller] Phisiologie,"Haller, Albrecht [von]",,,nbk0019034,,
13149,,Synopsis nosologiae methodicae,"Cullen, William",,,nbk0019035,,
13150,,De Quibusdam animalibus marinis,"Bohadsch, Johann Baptist",,,nbk0019036,,
13151,,"Tableau de l'amour, considéré dans l'estat du mariage","Venette, Nicolas",,,nbk0019037,,
13152,,Traité de l'usage des différentes sortes de saignées,"Silva, Jean-Baptiste",,,nbk0019038,,
13153,,[Drelincourt] Opera medica,"Drelincourt, Charles",,,nbk0019039,,
13154,,Formation du Coeur,,,,nbk0019040,,
13155,,Mémoire sur l'irritabilité,,,,nbk0019041,,
13156,,Formation des os,,,,nbk0019042,,
13157,,Chylologia historico-medica,"Schurig, Martin",,,nbk0019043,,
13158,,Tractatus historico-medicus de Chilo humano,"Gurisch, Martin",,,nbk0019044,,
13159,,Tractatus pathologici,,,,nbk0019045,,
13160,,[Histoire de la Société de Londres],,,,nbk0019046,,
13161,,"Systema morborum symptomaticum secundum classes, ordines, genera et species","Sagar, Johann Baptist Michael Edler von",,,nbk0019047,,
13162,,[Schreiber] epistola,"Schreiber, Johann Friedrich",,,nbk0019048,,
13163,,Almagestum medicum,"Schreiber, Johann Friedrich",,,nbk0019049,,
13164,,"Dissertatio circularis medica, sistens medicinae curiosae specimen duabus questonibus enodatum","Schaper, Joannes Ernestus",,,nbk0019050,,
13165,,Institutiones medicina,,,,nbk0019051,134.0,0.6608057618141174
13166,,De recondita abscessuum natura,"Severino, Marco Aurelio",,,nbk0019052,,
13167,,Aphorismi practici,"Schomberg, Ralph",,,nbk0019053,,
13168,,Rari casus explicatio anatomico medica,"Schwencke, Thomas",,,nbk0019054,,
13169,,De corporibus marinis lapidescentibus,"Scilla, Agostino",,,nbk0019055,,
13170,,Anatome corporis humani,"Van Diemerbroeck, Ijsbrand",,n.pl.,nbk0019056,,
13171,,Oracles (les) de Cos,"Aubry, Jean François",1776,Paris,nbk0019057,,
13172,,Artis medicae principes,Hippocrates,,,nbk0019058,135.0,0.7097417116165161
13173,,Artis medicae principes,Hippocrates,,,nbk0019059,135.0,0.7097417116165161
13174,,Systeme d'histoire naturelle,,,,nbk0019060,,
13175,,Traité Complet de Cjirurgie,"Mauquest de la Motte, Guillaume",,,nbk0019061,,
13176,,[Simpson] Mouvements musculaires,,,,nbk0019062,,
13177,,Libellus de pahtis pecorinis,"Sagar, Johann Baptist Michael Edler von",,,nbk0019063,,
13178,,De Febribus,"Synesius, Cyranaeus",,,nbk0019064,,
13179,,Exercitationes academica,,,,nbk0019065,,
13180,,[Institutieris de Chymie],,,,nbk0019066,,
13181,,Dissertatio de variolis,,,,nbk0019067,,
13182,,De variolis et morbillis tractatus physico-mechanis,"Violante, Filippo de",,,nbk0019068,,
13183,,Medulla chemia,,,,nbk0019069,,
13184,,Princeps morborum acutorum Pleuritis,"Verna, Giovanni Battista",,,nbk0019070,,
13185,,Discours sur la structure des fleurs,"Vaillant, Sébastien",,,nbk0019071,,
13186,,[Menitates Philologico Medica],,,,nbk0019072,,
13187,,Institutiones chirurgiae rationalis,"Platner, Johann Zacharias",,,nbk0019073,,
13188,,Platneri opuscula,"Platner, Johann Zacharias",,,nbk0019074,,
13189,,Ars medendi singulis morbis accommodata,"Platner, Johann Zacharias",,,nbk0019075,,
13190,,Impetum Faciens Dictum Hippocrati,"Boerhaave, Abraham Kaau",,,nbk0019076,,
13191,,Museum anatomicum,"Vater, Abraham",,,nbk0019077,,
13192,,Tabulae anatomicae,"Kulmus, Johann Adam",,,nbk0019078,136.0,0.0002894842473324388
13193,,Tables anatomiques,"Kulmus, Johann Adam",,,nbk0019079,,
13194,,Bibliotheca regni animalis,"Gronovius, Laurentius Theodorus",,,nbk0019082,,
13195,,Institutiones medicae,"Goelicke, Andreas Ottomar",,,nbk0019083,114.0,0.00046028679935261607
13196,,Tractatus de circulari humorum motu in oculis,"Hovius, Jacobus",,,nbk0019084,,
13197,,Historia cholerae atrocissimae,"Tralles, Balthasar Ludwig",,,nbk0019085,,
13198,,[Gai sur l'histoire naturelle],,,,nbk0019086,,
13199,,Opera physico-medica,"Huxham, John",,,nbk0019087,,
13200,,Museum ichthyologicum,"Gronovius, Laurentius Theodorus",,,nbk0019088,,
13201,,De virginitate,,,,nbk0019089,,
13202,,Theoria fluxus diabetici,"Krazenstein, Christian Gottlieb",,,nbk0019090,,
13203,,Regnum minerale : generale et speciale,"König, Emanuel",,,nbk0019091,,
13204,,de Tetano,"Bilfinger, Christian Ludwig",,,nbk0019092,,
13205,,Elenchus vegetabilium et animalium Austriae inferioris,"Kramer, Wilhelm Heinrich",,,nbk0019093,,
13206,,[Dissertatio de Juscubo],,,,nbk0019094,,
13207,,Programma quo anatomicam monstri bicorporei monocephali descriptionem proponit,"Klinkosch, Joseph Thaddaeus",,,nbk0019095,,
13208,,Saggio intorno all'elettricita? de' corpi,"Nollet, Jean Antoine",,,nbk0019096,,
13209,,[Brindeli opuscula mathematici],,,,nbk0019097,,
13210,,Hippocrates contractus,Hippocrates,,,nbk0019098,,
13211,,Historia musculorum hominis,"Albinus, Bernhard Siegfried",,,nbk0019099,,
13212,,Thesaurus Medicina,,,,nbk0019100,,
13213,,Vexatissimum nostra aetate de insitione variolarum,"Tralles, Balthasar Ludwig",,,nbk0019101,,
13214,,Principia medecinae,"Home, Francis",,,nbk0019102,,
13215,,Observations et cures de la petite vérole,,,,nbk0019103,,
13216,,Etmulleri opera,"Ettmuller, Michael",,,nbk0019104,,
13217,,Quaestio medica an in cognoscendis morbis errores funestos vitare possit anatomes parum duntaxat gnarus,"Winslow, Jakob Benigus",,,nbk0019105,,
13218,,Essai sur la Chymie et le commerce,,,,nbk0019106,,
13219,,Opera medica et chirurgica,"Eysel, Johann Philipp",,,nbk0019107,,
13220,,Medicina legalis,,,,nbk0019108,,
13221,,Paracelsi opera omnia,Paracelsus,,,nbk0019109,,
13222,,De plantis in Scriptura Sacra,"Hiller, Matthaeus",,,nbk0019110,,
13223,,De sceleto humano,"Albinus, Bernhard Siegfried",,,nbk0019111,,
13224,,Opuscula medico-chymica,"Hummel, Johann",,,nbk0019112,,
13225,,De dosibus medicamentorum,"Parenti, Paolo Andrea",,,nbk0019113,137.0,0.7097417116165161
13226,,De dosibus medicamentorum,"Parenti, Paolo Andrea",1761,,nbk0019114,137.0,0.6092884838581085
13227,,De dosibus medicamentorum,"Parenti, Paolo Andrea",1761,Vienne,nbk0019115,137.0,0.6092884838581085
13228,,[Hygierini],,,,nbk0019116,,
13229,,[Hubert observationes medico],,,,nbk0019117,,
13230,,Livre d'architecture,"Boffrand, Germain",,,nbk0019118,,
13231,,Lexicon medicum græco-latinum,"Castelli, Bartolomeo",,,nbk0019119,138.0,0.7097417116165161
13232,,Lexicon medicum græco-latinum,"Castelli, Bartolomeo",1746,Geneve,nbk0019120,138.0,0.7097417116165161
13233,,Opera medica,"Morton, Richard",,,nbk0019121,,
13234,,"Dissertations sur la dilatation des arte?res, et sur la sensibilite?","Arthaud, Charles",1771,Paris,nbk0019122,,
13235,,Sur les hémorohides,"Albert, Michel",,,nbk0019123,,
13236,,Theatrum Tabidorum,"Bennet, Christopher",,,nbk0019124,,
13237,,Anatomia medicinae theoreticae et practicae ministra,"Bacchettoni, Geronimo",,,nbk0019125,,
13238,,De urinis et pulsibus,"Bellini, Lorenzo",,,nbk0019126,,
13239,,[Bernerus de Aere],,,,nbk0019127,,
13240,,Elemens (les) de chymie,"Béguin, Jean",,,nbk0019128,,
13241,,Observations sur le scorbut,,,,nbk0019129,,
13242,,Oratio de rhinocerote,"Bergen, Carl August [von]",,,nbk0019130,,
13243,,Solutiones difficultatum circa cordis irritabilitatem,"Cranz, Heinrich Joachim Nepomucenus",,,nbk0019131,,
13244,,Materia Medica Et Chirurgica,"Cranz, Heinrich Joachim Nepomucenus",,,nbk0019132,,
13245,,Classis cruciformium,"Cranz, Heinrich Joachim Nepomucenus",,,nbk0019133,,
13246,,Carteuzer chimie,"Cartheuser, Johann Friedrich",,,nbk0019134,,
13247,,Tabulae formularum medicarum praescriptioni inservientes,"Cartheuser, Johann Friedrich",,,nbk0019135,,
13248,,Elementa chemiæ medicæ dogmatico-experimentalis,"Cartheuser, Johann Friedrich",,,nbk0019136,,
13249,,Fondamenta Materiae medicae,"Cartheuser, Johann Friedrich",,,nbk0019137,115.0,0.028476476669311523
13250,,Carteuzer rudimenta,"Cartheuser, Johann Friedrich",,,nbk0019138,,
13251,,[Clusser conelintiorum],,,,nbk0019139,,
13252,,Conspectus Chemiæ theoretico-practicæ,"Juncker, Johann",,,nbk0019140,,
13253,,Conspectus Pathologiæ,"Juncker, Johann",,,nbk0019141,,
13254,,[Terti Therapeutica specialis],,,,nbk0019142,,
13255,,Hippocratis opuscula,Hippocrates,,,nbk0019143,,
13256,,[Vanderwille observationes],,,,nbk0019144,,
13257,,Disputationes Chirurgicæ Selectæ,"Haller, Albrecht [von]",,,nbk0019145,,
13258,,Oeconomia Hippocratis,"Foës, Anuce",,,nbk0019146,,
13259,,Observationes medicae Pisonis,"Le Pois, Charles",,,nbk0019147,139.0,0.7097417116165161
13260,,Observationes medicae Pisonis,"Le Pois, Charles",,,nbk0019148,139.0,0.7097417116165161
13261,,Pharmacopoeia Augustana,,,,nbk0019149,,
13262,,Pharmacopœa Palatina,,,,nbk0019150,,
13263,,Pharmacopoeia Collegii regii medicorum Edinburgensis,,,,nbk0019151,,
13264,,Historia Stirpium,"Morandi, Giambattista",,,nbk0019152,,
13265,,Moerling historia medicinales,,,,nbk0019153,,
13266,,Pharmacopée du Colle?ge royal des me?decins de Londres,"Pemberton, Henry",,,nbk0019154,,
13267,,Pharmacopoeia Londinensis,"Pemberton, Henry",,,nbk0019155,,
13268,,Pharmacopœia Bateana,"Bate, George",,,nbk0019156,,
13269,,Thesaurus medici Chemica,,,,nbk0019157,,
13270,,Anatome nervorum,,,,nbk0019158,,
13271,,Vulsineri opere Medicke,,,,nbk0019159,,
13272,,Van Swieten [unidentified work],"Swieten, Gerard [van]",,,nbk0019160,,
13273,,De motu cordis et aneurysmatibus,"Lancisi, Johannes Maria",,,nbk0019161,,
13274,,Annus medicus,"Störck, Anton [von]",,,nbk0019162,,
13275,,Instituta facultatis medica,,,,nbk0019163,,
13276,,De cicuta,"Störck, Anton [von]",,,nbk0019164,,
13277,,Storck oeuvres,"Störck, Anton [von]",,,nbk0019165,,
13278,,Storck [unidentified work],"Störck, Anton [von]",,,nbk0019166,,
13279,,[Sigue de Storck],"Störck, Anton [von]",,,nbk0019167,,
13280,,Ventris fluxus multiplex,"Lambsma, Nikolaas",,,nbk0019168,,
13281,,Demonstrations de Bourgelat,,,,nbk0019169,,
13282,,Rationes medendi in noscomio practico,"Haen, Antonius de",,,nbk0019170,,
13283,,Epistola de cicuta,"Haen, Antonius de",,,nbk0019171,,
13284,,Tabulae anatomicae,"Berretini, Pietro",,,nbk0019172,136.0,0.0002894842473324388
13285,,"Elaboratory (the) laid open, or, The secrets of modern chemistry and pharmacy revealed","Dossie, Robert",,,nbk0019173,,
13286,,Théorie et pratique de la chirurgie,,,,nbk0019174,,
13287,,[Tissot] Opuscula medica,"Tissot, Samuel Auguste André David",,,nbk0019175,,
13288,,De urinis libellus,"Theophilus, Protospatharius",,,nbk0019176,,
13289,,[Cedre du Liban],,,,nbk0019177,,
13290,,De Glandulis,"Terraneo, Lorenzo",,,nbk0019178,,
13291,,[Histoire des polypes],,,,nbk0019179,,
13292,,[Tulp] Observationes medicae,"Tulp, Nicolas",,,nbk0019180,,
13293,,[Nenter medicinam],"Nenter, Georg Philipp",,,nbk0019181,,
13294,,[Zuengeri compendium],,,,nbk0019182,140.0,0.6608057618141174
13295,,[History of health],,,,nbk0019183,,
13296,,[Tentamen de Lesionibus capitis],,,,nbk0019184,,
13297,,[Zuengeri compendium],,1738,,nbk0019185,140.0,0.6608057618141174
13298,,[Mereati Methaloteca Vaticana],,,,nbk0019186,,
13299,,[Mereati Methaloteca Vaticana] Appendix,,,,nbk0019187,,
13300,,Opera posthuma,"Malpighi, Marcello",,,nbk0019188,,
13301,,Liber de Podagra,Demetrius Pepagomenus,,,nbk0019189,,
13302,,[Pleneiz opera],,,,nbk0019190,,
13303,,[Pacchioni] opera,"Pacchioni, Antonio",,,nbk0019191,,
13304,,[Paulini Lepographia],,,,nbk0019192,,
13305,,Lettre a Mons. de Humelauer sur la cure de la pierre,"Pallucci, Natale Giuseppe",,,nbk0019193,,
13306,,Parerga anatomica et medica septem,"Peyer, Johann Conrad",,,nbk0019194,,
13307,,Examen Alchimisticum,,,,nbk0019195,,
13308,,[Observations et recherches medicales],,,,nbk0019196,,
13309,,De animalium proprietate,"Philes, Manuel",,,nbk0019197,,
13310,,De separatione fluidorum in corpore animali,"Michelotti, Pietro Antonio",,,nbk0019198,,
13311,,[Nichols fundamenta chemia],,,,nbk0019199,,
13312,,[Stahal],,,,nbk0019200,,
13313,,Ars Sanandi,"Stahl, Georg Ernst",,,nbk0019201,,
13314,,[Lanzerii opera],,,,nbk0019202,,
13315,,Adversaria anatomica omnia,"Morgagni, Giambattista",,,nbk0019203,,
13316,,[Le Vassor],,,,nbk0019204,,
13317,,De sedibus et causis morborum,"Morgagni, Giambattista",,,nbk0019205,141.0,0.7097417116165161
13318,,De sedibus et causis morborum,"Morgagni, Giambattista",,,nbk0019206,141.0,0.7097417116165161
13319,,De sedibus et causis morborum,"Morgagni, Giambattista",,Padoue,nbk0019207,141.0,0.7097417116165161
13320,,Jouston [unidentified work],,,,nbk0019208,142.0,0.6608057618141174
13321,,Jouston [unidentified work],,,,nbk0019209,142.0,0.6608057618141174
13322,,Jouston [unidentified work],,,,nbk0019210,142.0,0.6608057618141174
13323,,[Chymie de Valerius],,,,nbk0019211,,
13324,,"Ichthyologia, cum Amphibiis Regni Borussici","Wulff, Johann Christoph",,,nbk0019212,,
13325,,[Vallai medica omnia],,,,nbk0019213,,
13326,,De Castratis,"Withof, Johann Philipp Lorenz",,,nbk0019214,,
13327,,Chymia corporis animalis,"Widmer, Georg",,,nbk0019215,,
13328,,[Secrets de Vecker],,,,nbk0019216,600.0,2.307719029204236e-07
13329,,[Willis] Opera medica,,,,nbk0019217,,
13330,,[Hortus monspeliensis et flora],,,,nbk0019218,,
13331,,Histoire des prisons de Goan,,,,nbk0019219,143.0,0.007492789998650551
13332,,Histoire des poissons de Goan,,,,nbk0019220,143.0,0.007492789998650551
13333,,Statique (La) des Végétaux,"Hales, George",,,nbk0019221,,
13334,,Traite? des Eaux Minerales de Spa,"Limbourg, Jean Philippe [de]",,,nbk0019222,,
13335,,"Recettes pour les maladies des chevaux recueillies des plus habiles écuyers, et des maréchaux les plus experts d'Italie",Harpur [le chevalier],,,nbk0019223,348.0,0.7097417116165161
13336,,[Morbili variolarum vindicere],,,,nbk0019224,,
13337,,[Heredia] Opera medica,"Heredia, Pedro Miguel de",,,nbk0019225,,
13338,,[Collectania Scriptorum],,,,nbk0019226,,
13339,,Institutiones medicina,"Schacht, Johannes Oosterdijk",,,nbk0019227,134.0,0.6608057618141174
13340,,Institutiones medicinae practicae,"Schacht, Johannes Oosterdijk",,,nbk0019228,,
13341,,De febrium curatione,,,,nbk0019229,,
13342,,[Harvoeur de Corde],,,,nbk0019230,,
13343,,Structura florum,,,,nbk0019231,,
13344,,Elementa artis obstetriciae,"Roederer, Johann Georg",,,nbk0019232,,
13345,,Roederer Opuscula medica,"Roederer, Johann Georg",,,nbk0019233,,
13346,,Accurata medendi methodus,"Réga, Henri Joseph",,,nbk0019234,,
13347,,De urinis,"Réga, Henri Joseph",,,nbk0019235,,
13348,,[Ramassini] opera,"Ramazzini, Bernardino",,,nbk0019236,144.0,0.002167328028008342
13349,,Compendium tabularum botanicum,"Pontedera, Giulio",,,nbk0019237,,
13350,,Elementa physices methodo mathematica demonstrata,"Muys, Wyerus Gulielmus",,,nbk0019238,,
13351,,Georgii Martini in Bartholomaei Eustachii tabulas anatomicas commentaria,"Eustachi, Bartholomeo",,,nbk0019239,,
13352,,Species plantarum,"Linnaeus, Carolus",,,nbk0019240,,
13353,,Elementa Physiologia,,,,nbk0019241,,
13354,,"Systema naturae sive Regna tria natura systematice proposita per classes ordines, genera et species","Linnaeus, Carolus",,n.pl.,nbk0019242,370.0,0.955618679523468
13355,,"Systema naturae sive Regna tria natura systematice proposita per classes ordines, genera et species","Linnaeus, Carolus",,Leiden,nbk0019243,,
13356,,[Klin de Ovibus],,,,nbk0019244,,
13357,,[Klein Methodus osteucologive],,,,nbk0019245,,
13358,,[Klein aeri aquis et Locis agri],,,,nbk0019246,,
13359,,[Klein Selectus medicaminum],,,,nbk0019247,,
13360,,[Klein interpres Clinicus],,,,nbk0019248,,
13361,,Compendium anatomicum,"Heister, Lorenz",,,nbk0019249,,
13362,,Compendium medicinale practicæ,"Heister, Lorenz",,,nbk0019250,,
13363,,Compendium Institutionum,"Heister, Lorenz",,,nbk0019251,,
13364,,Institutiones chirurgicae,"Heister, Lorenz",,,nbk0019252,,
13365,,Formulae medicinales,"de Gorter, Johannes",,,nbk0019253,145.0,0.7097417116165161
13366,,Formulae medicinales,"de Gorter, Johannes",,,nbk0019254,145.0,0.7097417116165161
13367,,Camerarius [unidentified work],"Camerarius, Joachim",,,nbk0019255,,
13368,,[Opera mineranolia],"Swedenborg, Emanuel",,,nbk0019256,,
13369,,Organismus et mechanismus in homine vivo obvius et stabilitus,"Coschwitz, Georg Daniel",,,nbk0019257,,
13370,,[Chesneau] Observationes,"Chesneau, Nicolas",,,nbk0019258,,
13371,,[Bianchi] de Generatione,"Bianchi, Giovanni",,,nbk0019259,,
13372,,[Stirpes pedes montana],,,,nbk0019260,,
13373,,Novelle de Lasca,"Grazzini, Anton Francesco",,,nbk0019261,146.0,0.7097417116165161
13374,,Novelle de Lasca,"Grazzini, Anton Francesco",,,nbk0019262,146.0,0.7097417116165161
13375,,De vulneribus,"Magati, Cesare",,,nbk0019263,,
13376,,Albertus magnus de Secretis,Albert le Grand,,n.pl.,nbk0019264,,
13377,,Formules [de Barbeyrac],"Barbeyrac, Charles de",,,nbk0019265,,
13378,,[Sydenham] opera,"Sydenham, Thomas",,,nbk0019266,,
13379,,"Dicionario nuevo de las lenguas, Espan?ola y Francesa","Sobrino, Francisco",,,nbk0019267,,
13380,,Institutiones rei herbariae,"Pitton de Tournefort, Joseph",,,nbk0019268,,
13381,,Aphorismi de cognoscendis et curandis morbis,"Scardona, Giovanni Francesco",,,nbk0019269,113.0,0.005002419464290142
13382,,Materia medica,"Hermann, Paul",,,nbk0019270,,
13383,,[Oeder] Elementa Chymia,,,,nbk0019271,,
13384,,[traité du Scorbut],,,,nbk0019272,,
13385,,Historiae morborum difficiliorum,"Lupin, Eduard Jacob",,,nbk0019273,,
13386,,Lettres sur la cause de la Pulsation,,,,nbk0019274,,
13387,,Tentamen florae gedanensis methodo sexuali adcommodatae,"Reyger, Gottfried",,,nbk0019275,105.0,0.7097417116165161
13388,,Institutiones pharmatica,,,,nbk0019276,,
13389,,Oribasii anatomica,Oribasius,,,nbk0019277,,
13390,,De venenis,"Lindestolpe, Johan",,,nbk0019278,147.0,3.3917428936547367e-06
13391,,[Academie de Petersbourg],,,,nbk0019279,,
13392,,[Academie des curieux de la nature],,,,nbk0019280,,
13393,,Hoffmani Consultationes,"Hoffmann, Friedrich",,n.pl.,nbk0019281,,
